id,title,description,language,content_id
TL84ivyrgeaukezU-8PZl,東京のすべてのポケモンセンターガイド,東京には4つのポケモンセンターと1つのポケモンストアがあり、ポケモンファンには最適な場所です。この動画では、限られた時間の中でどのセンターを訪れるべきかを解説しています。それぞれのセンターの特徴や、異なるマスコット、限定商品、カフェなどを紹介しています。具体的には、池袋のポケモンセンター・メガ東京、渋谷のポケモンセンター、日本橋のポケモンセンターDX、東京駅のポケモンストア、スカイツリーのポケモンセンターが取り上げられています。各センターには独自の魅力があり、ファンが自分の興味に基づいて選びやすくなっています。,JA,yRZFWyYQue2Srs8dBOTcZ
Yj_2vG28VIxgDnTVnn_7F,24 Hours in Tokyo - The Ultimate Itinerary Guide,"Tokyo, the largest city in the world, offers a plethora of attractions. If you only have one day, you can still experience the highlights. Start your day at Tsukiji Outer Market, where you can enjoy delicious Japanese street food. Next, immerse yourself in history and culture at Asakusa and Ueno. For anime enthusiasts, Akihabara is a must-visit for shopping. Finally, conclude your day by soaking in the vibrant neon lights of Shinjuku and Shibuya. This itinerary ensures you make the most of your limited time in this bustling metropolis.",EN,90xRj-M09T7C4QZ1rVQ2q
K6Q0b-mgr87x1_ixNSMLQ,24時間の東京 - 究極の旅程ガイド,世界最大の都市である東京には、無限の魅力がありますが、たった1日しかない場合でも、主要なスポットを楽しむことができます。まずは築地外市場で美味しい日本のストリートフードを味わい、その後浅草や上野で歴史と文化に浸ります。アニメ好きには秋葉原でのショッピングが欠かせません。最後に、新宿や渋谷のネオンの光を楽しんで一日を締めくくります。この旅程は、限られた時間の中で東京を最大限に楽しむためのものです。,JA,90xRj-M09T7C4QZ1rVQ2q
3mXN20718PJP6SaSbSx-m,The ULTIMATE Ramen Guide to Tokyo - Where to Eat on Your Next Visit!,"This guide is essential for anyone traveling to Japan who wants to enjoy authentic ramen. With various types like tonkotsu, soy sauce, miso, and salt, it explains how ramen is made, including the broth and noodles. The guide highlights the best ramen spots in Tokyo, catering to different tastes and dietary needs, including vegan and halal options. It also covers ramen etiquette and how to order, ensuring a complete ramen experience. For those interested in cooking, a Baba Ramen cooking class is mentioned, along with links to further recommendations and resources.",EN,tona4nFWZ8GJ-NamGSyaR
-5tz2wprDhiE18TzI91If,東京の究極のラーメンガイド - 次回の訪問で食べるべき場所！,このガイドは、日本を訪れる人々にとって、本格的なラーメンを楽しむために欠かせないものです。豚骨、醤油、味噌、塩など、さまざまな種類のラーメンがあり、スープや麺の作り方について説明しています。東京でのおすすめのラーメン店を紹介し、さまざまな味や食事制限に対応したビーガンやハラールのオプションも取り上げています。また、ラーメンのマナーや注文方法についても説明し、ラーメン体験を充実させる内容となっています。料理に興味がある方には、ババラーメンの料理教室も紹介されており、さらなるおすすめやリソースへのリンクも含まれています。,JA,tona4nFWZ8GJ-NamGSyaR
X212ShSwO_BEirPTxDa7c,"A Beginner's Guide to Shibuya - Scramble Crossing, Shopping & Great Views!","Shibuya is a vibrant area in Tokyo known for its entertainment, shopping, fashion, and diverse dining options. It features the famous Scramble Crossing and several modern attractions such as the Shibuya Sky observation deck, Miyashita Park, and Shibuya Parco. The guide covers various aspects of Shibuya, including popular shopping destinations like Parco, Shibuya 109, and Tower Records, as well as the nightlife and sushi options available in the area. The article serves as a comprehensive introduction for those looking to explore Shibuya.",EN,RgtRmR-sn0mN2ouzmZXjQ
u0sXdHJybQeHgd31tmoH4,渋谷初心者ガイド - スクランブル交差点、ショッピング、素晴らしい景色！,渋谷は東京で最も人気のあるエリアの一つで、エンターテインメント、ショッピング、ファッション、そして地元や国際的なレストランが集まるスポットです。象徴的なスクランブル交差点や、渋谷スカイ展望台、宮下公園、渋谷パルコなどの新しい開発もあります。このガイドでは、渋谷のショッピングスポット（パルコ、渋谷109、タワーレコードなど）、宮下公園、渋谷の夜の楽しみ方や寿司の選択肢についても紹介しています。渋谷を探索したい人にとって、包括的な入門書となっています。,JA,RgtRmR-sn0mN2ouzmZXjQ
OdBl0kyYkhyIPhc3TPdHt,New attraction coming to Tokyo in 2024,This video introduces a new attraction coming to Tokyo in 2024.,EN,-lik_JQdd46s1oRVoKFw6
9urcOUE2gG-weC93QeKKq,2024年に東京に新しいアトラクションが登場,この動画では、2024年に東京に登場する新しいアトラクションについて紹介しています。,JA,-lik_JQdd46s1oRVoKFw6
8q7MipKWAcvjrZ7bcjDCS,All we want this Christmas season are Tokyo's illuminations.,"This video introduces the illuminations in Tokyo, showcasing the beautiful lights that adorn the city during the Christmas season.",EN,nAA_jo-TBrHtHzjLAB-Wc
smcMSTX0akKLfRDmQTYOQ,このクリスマスシーズンに私たちが望むのは東京のイルミネーションです。,この動画は、クリスマスシーズンに東京を彩る美しいイルミネーションを紹介しています。,JA,nAA_jo-TBrHtHzjLAB-Wc
g4eKoz6YXHW5sxE2y_C2J,Should You Buy the JR Pass? Japan Transport Guide,"In October 2023, the JR Pass saw a significant price increase of 70%, with the 7-day Japan Rail Pass now costing 50,000 yen. This raises the question of how much travel is necessary to justify the cost of the JR Pass. The article explores this by presenting four sample itineraries, ranging from short trips between Tokyo and Kyoto to more complex multi-city travel plans. Additionally, it discusses the convenience of the JR Pass and mentions regional rail passes available in Japan, providing a comprehensive overview for travelers considering their options.",EN,NSaotunomcBHdWSgUb7QA
j6Qa-mNJhVtbGaySfZfJo,JRパスを購入すべきか？日本交通ガイド,"2023年10月、JRパスは70%の大幅な値上げがあり、7日間の日本鉄道パスは50,000円となりました。このため、JRパスの費用を正当化するためにはどれくらいの移動が必要かという疑問が生じます。この記事では、東京と京都間の短い旅行から、詳細な多都市プランまで、4つのサンプル itineraries を紹介し、JRパスの利便性や日本の地域鉄道パスについても触れています。旅行者が選択肢を検討するための包括的な概要を提供しています。",JA,NSaotunomcBHdWSgUb7QA
mxohrV9QkvNrmNSmXojW-,Tokyo is busy.,"This video introduces the bustling atmosphere of Tokyo, showcasing its vibrant streets, crowded public transport, and the fast-paced lifestyle of its residents.",EN,KMHtisP1AfjWS8r0JhVRc
K7istwnw_JPLS7eMoMSXb,東京は忙しい。,この動画では、東京の賑やかな雰囲気を紹介しています。活気ある街並みや混雑した公共交通機関、住民の速いペースのライフスタイルが映し出されています。,JA,KMHtisP1AfjWS8r0JhVRc
Hz9LkAvQemokrHLfV753X,A Beginner's Guide to Japanese Izakaya: Everything You Need to Know!,"Visiting an izakaya is a must-do experience in Japan, but it can be intimidating for first-timers. This video provides a comprehensive guide on how to navigate an izakaya, including making reservations, entering the venue, ordering from the menu, and understanding classic food and drink options. Additionally, it covers important izakaya etiquette and the payment process, ensuring that viewers can enjoy their izakaya experience confidently. For more information, viewers are encouraged to check out the related article and the channels of Cassie and Aimee.",EN,PDTlkWOvLfYEJ1bY3grO5
vN0dz0cWFsWXti-HLV_fp,日本の居酒屋初心者ガイド：知っておくべきすべて！,居酒屋を訪れることは日本の必見体験ですが、初めての方には少し不安に感じるかもしれません。この動画では、居酒屋に入る方法、予約の仕方、メニューの注文方法、定番の食べ物や飲み物についての完全なガイドを提供します。また、居酒屋でのマナーや支払い方法についても説明し、視聴者が自信を持って居酒屋を楽しめるようにします。詳細については、関連する記事やキャシーとエイミーのチャンネルをチェックすることをお勧めします。,JA,PDTlkWOvLfYEJ1bY3grO5
L1Y5a4PAd2GWiSCcbGpcM,Kore (this) cat teaches you how to speak Japanese.,This video features Kore (this) cat introducing how to speak Japanese.,EN,gdTHyx4yx8a3XINjfsVJP
G_DuAQf8xEb-Zvf_aiUZf,Kore (this) catが日本語の話し方を教えます。,この動画では、Kore (this) catが日本語の話し方について紹介しています。,JA,gdTHyx4yx8a3XINjfsVJP
kAJXvZTWP7OYk24YNAMu9,10 MISTAKES to AVOID on Your First Trip to Japan,"Traveling to Japan for the first time can present various challenges, including language barriers, transportation issues, and cultural differences. This video highlights ten common mistakes that tourists often make, such as misinterpreting bowing etiquette, assuming Mount Fuji is in Tokyo, overspending on sushi, and misunderstanding tipping customs. It also addresses practical issues like traveling with excessive luggage, not maximizing the JR Pass, waiting in long lines, failing to book popular attractions in advance, and wearing kimonos incorrectly. The video aims to help first-time visitors navigate these pitfalls and enjoy a smoother experience in Japan.",EN,ZyplnYojVp0hy0n3mEDv4
Tyy7pYIla400q_QC2hIYY,初めての日本旅行で避けるべき10のミス,初めて日本を訪れる際には、言語の壁や交通の謎、文化的な期待の違いなど、いくつかの小さな障害や見落としがあるかもしれません。この動画では、観光客がよく犯す10の一般的なミスについて解説します。具体的には、正しくないお辞儀の仕方、富士山が東京にあると思い込むこと、寿司にお金をかけすぎること、チップの習慣を誤解することなどです。また、荷物を多く持ち歩くことやJRパスを活用しないこと、長い行列に並ぶこと、人気の観光地を事前に予約しないこと、着物の着方を間違えること、そして敬意を欠く行動についても触れています。これらのポイントを理解することで、初めての日本旅行をよりスムーズに楽しむことができるでしょう。,JA,ZyplnYojVp0hy0n3mEDv4
VsdrYhFav1Tqhoo3MRdKq,Things you can do on Takeshita Street in Tokyo.,"This video showcases various activities and attractions available on Takeshita Street in Tokyo, a popular destination known for its vibrant culture and unique shopping experiences.",EN,gFUlYG5qL3RUGAZ9D2WwT
beW8Ec9C9YBYRI97s4rHO,東京・竹下通りでできること,この動画では、東京の竹下通りで楽しめるさまざまなアクティビティやアトラクションを紹介しています。竹下通りは、その活気ある文化やユニークなショッピング体験で知られる人気のスポットです。,JA,gFUlYG5qL3RUGAZ9D2WwT
CaVBk85k-bq9cSrYeC2Bq,Let us show you the way around Tokyo.,"This video provides an introduction to navigating Tokyo, highlighting key routes and tips for travelers.",EN,6Jj0xRabFrubXTrRnjsLP
X_suc168zOwzNaJx8ofRX,東京の周り方をお教えします。,この動画では、東京の周り方を紹介しています。旅行者にとって便利なルートやヒントが含まれています。,JA,6Jj0xRabFrubXTrRnjsLP
dzyI3OU0wJEdbgWBtFO4D,"Nikko: The TOP Nature Trip from Tokyo with Mountains, Shrines & Temples!","Nikko is renowned for its significant shrines, temples, hot springs, forest hikes, and local cuisine, making it one of the top day trips from Tokyo. Located just under two hours from Asakusa by train, visitors can quickly escape the bustling city and immerse themselves in a stunning natural environment. The area features a variety of attractions, including the famous Shinkyo Bridge, Kegon Waterfall, and Lake Chuzenji, as well as opportunities to enjoy local delicacies like yuba. With convenient transport options and a range of accommodations, Nikko offers a perfect getaway for nature lovers and those seeking cultural experiences.",EN,At0nbdzwHmlfePosC2wRo
AXFv5Psu-Osg_ZTIuYDEF,日光：東京からの最高の自然旅行、山々、神社、寺院！,日光は、日本の重要で美しい神社や寺院、温泉、森林ハイキング、地元の食べ物が揃っており、東京からの最高の日帰り旅行先の一つです。浅草から電車で約2時間の距離にあり、東京のネオンの光から離れた自然の楽園にすぐに移動できます。日光には、著名な神橋や華厳の滝、中禅寺湖などの観光名所があり、湯葉などの地元の美味しい料理を楽しむこともできます。便利な交通手段と宿泊施設が揃っており、自然愛好者や文化体験を求める人々にとって完璧な getaway を提供しています。,JA,At0nbdzwHmlfePosC2wRo
vYnD_fboL2lyEdveynFzP,Which is the Best View in Tokyo: Top Observation Decks,"Tokyo, the world's largest city, offers stunning views from its observation decks. This article explores three of the best spots to enjoy the city's vastness and beautiful sunsets: Tokyo Skytree, Shibuya Sky, and the Tokyo Metropolitan Government Building. Each location provides a unique perspective of the city, making it a challenge to determine which is the best. The article includes links to more free observation decks and features a structured overview of each location, including an introduction and detailed segments on each observation deck.",EN,XfWytXBkaogJ-2iMMMbLT
JY6ybti9Pz43EWMdi7MiX,東京のベストビューはどこ？トップの展望台,東京は世界最大の都市であり、その広大さを高い場所から眺めるのが最も良い方法です。本記事では、東京スカイツリー、渋谷スカイ、東京都庁の三つの展望台を取り上げ、どこが最も美しい夕日を楽しめる場所かを探ります。それぞれの展望台は独自の視点を提供し、どれがベストかを決めるのは難しいです。また、無料の展望台に関するリンクも含まれており、各展望台の詳細なセグメントが紹介されています。,JA,XfWytXBkaogJ-2iMMMbLT
Ts4nXFZmv_0ZIryFNVGRx,Where to Stay in Tokyo: Top Areas For Your Next Trip,"Choosing the right area to stay in Tokyo is influenced by your travel goals, budget, and desired convenience. This video compares popular neighborhoods such as Shibuya, Shinjuku, Akasaka, Roppongi, Ginza, Akihabara, and Asakusa, providing insights to help you make an informed decision. Each area offers unique experiences and amenities, catering to different preferences and needs. Whether you seek vibrant nightlife, shopping, or cultural experiences, this guide will assist you in selecting the best location for your stay in Tokyo.",EN,4sT4u9VIaBFDFKgVZrKrC
84rCntACF81uvXzSas_xt,東京の宿泊エリア：次の旅行に最適な場所,東京での宿泊エリアを選ぶ際は、旅行の目的、予算、求める利便性によって異なります。この動画では、渋谷、新宿、赤坂、六本木、銀座、秋葉原、浅草といった人気のあるエリアを比較し、宿泊先を決めるための参考情報を提供します。それぞれのエリアは独自の体験やアメニティを提供しており、異なる好みやニーズに応えています。活気あるナイトライフやショッピング、文化体験を求める方にとって、このガイドは東京での滞在に最適な場所を選ぶ手助けとなるでしょう。,JA,4sT4u9VIaBFDFKgVZrKrC
aIJvmg5BV_9B2ve6yroLO,Jump on this new high-class train in Japan,This video introduces a new high-class train in Japan.,EN,ip3Mj4mYxPN4dGCdR7SDd
BhCOg-PucnBwZ9vugn2c3,日本の新しい高級列車に乗ろう,この動画は新しい高級列車について紹介しています。,JA,ip3Mj4mYxPN4dGCdR7SDd
6RdhVstvVLHKpheo9MEQI,Catch the bus in #tokyo,"This video provides an introduction to the process of catching a bus in Tokyo, highlighting key steps and tips for navigating the city's bus system.",EN,WdXgy_EtMt9T5nGHm5NqP
8m_9-oSftMNgQ4qe7CviX,東京でバスを利用する,この動画では、東京でバスを利用する方法を紹介しています。バスの乗り方や、東京のバスシステムをうまく利用するためのポイントが説明されています。,JA,WdXgy_EtMt9T5nGHm5NqP
AXxutMTto6dRQFlnQhEos,Top 10 Easy Day Trips from Tokyo,"Tokyo is an exciting city, but sometimes you may want to explore other parts of Japan. Within a two-hour journey from Tokyo, you can experience stunning views of Mt. Fuji, visit beautiful national parks, and see traditional shrines and buildings reminiscent of Kyoto. The article highlights ten easy day trips, including popular destinations such as Kawaguchiko, Hakone, Odawara, Nikko, Kawagoe, Chichibu, Kamakura, Enoshima, Mount Takao, and Yokohama. Each location offers unique attractions and experiences, making them perfect for a quick getaway from the bustling city.",EN,htgw4nvsesFnX1DrD_vR9
deR7fCmhPy4l0nHBzoJwD,東京からの簡単な日帰り旅行トップ10,東京は素晴らしい都市ですが、時には日本の別の側面を見たくなることもあります。東京から2時間以内で、富士山の美しい景色や、素晴らしい国立公園、京都のような神社や伝統的な建物を楽しむことができます。この記事では、河口湖、箱根、小田原、日光、川越、秩父、鎌倉、江ノ島、高尾山、横浜など、簡単に行ける日帰り旅行先を10カ所紹介しています。それぞれの場所には独自の魅力があり、賑やかな都市からの短い逃避に最適です。,JA,htgw4nvsesFnX1DrD_vR9
Bba9GKycKmHkQLawGVr8Q,Go on an easy day trip from Tokyo 🗼,This video introduces an easy day trip from Tokyo.,EN,hMwutd97mFs_VSXRJgO9w
21oAU4XP0pxnb3OKO662i,東京からの簡単な日帰り旅行,この動画では、東京から行ける簡単な日帰り旅行を紹介しています。,JA,hMwutd97mFs_VSXRJgO9w
uNNdwVam33mi7tb3PGlLE,How to Get From Tokyo to Mount Fuji Transport Guide,"This guide provides various transport options for traveling from Tokyo to Mount Fuji, a prominent symbol of Japan standing at 3,776 meters. For budget travelers, highway buses are the most affordable and convenient choice. Those seeking more comfort can opt for the Fuji Excursion limited express train or other special trains operated by Fujikyu Railway. The article also includes information on getting around the Five Lakes of Mt. Fuji and details about bus services to the 5th Station. For more insights, readers can check the full transport article linked in the description.",EN,4cuQJKNdkOlU6DFnwNtBq
2QJb10n-MU586mUku1B-e,東京から富士山への交通ガイド,"このガイドでは、東京から富士山（標高3,776メートル）へのさまざまな交通手段を紹介しています。予算を重視する旅行者には、高速バスが最も安価で便利な選択肢です。快適さを求める方には、富士急行の特急「富士エクスカーション」やその他の特別列車を利用することができます。また、富士山の五湖周辺の移動方法や5合目へのバスサービスについての情報も含まれています。詳細は、説明文にリンクされた完全な交通記事を参照してください。",JA,4cuQJKNdkOlU6DFnwNtBq
z1yJswOsMEUT4W-yddu20,Best Budget Sushi Restaurants in Tokyo,"Tokyo offers a wide variety of options for sushi lovers, catering to all budgets. Among the many affordable choices, there are restaurants where sushi plates are served on conveyor belts or even on miniature bullet trains. This article highlights the top four budget-friendly sushi spots in the city, making it easier for visitors and locals alike to enjoy delicious sushi without breaking the bank.",EN,NR_CKJgye8ewhiStfUQSk
_yRSHpB_Dha8IHsCiJ-63,東京のおすすめ予算に優しい寿司レストラン,東京では生魚を楽しむための選択肢が豊富で、価格帯もさまざまです。手頃な価格の寿司店が多数あり、回転寿司や可愛い新幹線で運ばれる寿司を楽しむことができます。この記事では、予算に優しい寿司のトップ4を紹介し、訪問者や地元の人々が手頃な価格で美味しい寿司を楽しむ手助けをします。,JA,NR_CKJgye8ewhiStfUQSk
XSRKArPTh7YFuWBYBhnRT,Watch the full video on our channel! #fuji,This video introduces the full video available on our channel.,EN,jYykEWsXTAozpQMeIwXB7
emiXlfW8iv-dOVGVapKbM,私たちのチャンネルでフルビデオをご覧ください！ #fuji,このビデオは、私たちのチャンネルで視聴可能なフルビデオを紹介しています。,JA,jYykEWsXTAozpQMeIwXB7
jGGN9suBbIyjXsyfIxCS8,Mount Fuji: How to Climb Japan's Most Famous Mountain,"Climbing Mount Fuji, Japan's iconic peak at 3,766 meters, is a popular goal for both tourists and locals. However, it is not as easy as it may appear, especially for older individuals. This guide provides essential information for those planning to climb Mount Fuji this summer. It covers important topics such as necessary gear, the various trails available, the best times to climb, and details about the mountain huts along the way. The guide also highlights the experience of watching the sunrise from the summit, as well as tips on food and water supplies. Whether you're starting from the 5th Station or making your way to the summit, this comprehensive overview will help ensure a successful and enjoyable climb.",EN,7mjxLg8u_WYEMYV7pF9oj
ukCIT8e3qvcs3tIAwg4Ty,富士山：日本の最も有名な山を登る方法,"富士山は標高3,766メートルの日本の象徴的な山であり、多くの訪問者や住民にとって登ることは大きな目標です。しかし、高齢者が簡単に登れるように見えるとはいえ、実際には容易ではありません。今年の夏に富士山を登る予定の方に向けて、必要な情報を提供します。必要な装備、登山道、登るのに最適な時期、山小屋の詳細など、重要なトピックをカバーしています。また、山頂からの朝日を楽しむ体験や、食料と水の供給に関するアドバイスも紹介しています。5合目から出発する方も、山頂を目指す方も、この包括的なガイドが成功で楽しい登山をサポートします。",JA,7mjxLg8u_WYEMYV7pF9oj
Qxd7pZFbWIppbFk8sw69H,Cancel culture comes for Tokyo's IC cards #suica,"This video discusses the phenomenon of cancel culture and its effects on Tokyo's IC card system, particularly highlighting the Suica card. It explores how cancel culture has influenced public perception and usage of these cards in the city.",EN,nF6vXTkj_ogz0Ee2RRgMC
MD1zPR4ruZPyb8yJKd3IK,東京のICカードに迫るキャンセルカルチャー #suica,この動画では、キャンセルカルチャーの概念とその影響が東京のICカード、特にSuicaにどのように及んでいるかを紹介しています。キャンセルカルチャーがこれらのカードの公共の認識や使用に与える影響について探ります。,JA,nF6vXTkj_ogz0Ee2RRgMC
4xD4ZhZ_FwosvFk8h4dXG,Drop in while you're in Tokyo.,"This video provides an introduction to 'Drop in', a concept or location to explore while visiting Tokyo.",EN,b075RWc4bn8NyNAtsTDgh
7dfJDKBXInrqzwLEeD6C5,東京にいる間に「Drop in」,この動画では、東京を訪れる際に体験できる「Drop in」について紹介しています。,JA,b075RWc4bn8NyNAtsTDgh
lvJCqeTAlxUjC8jJjyB3D,How to Get From Haneda Airport to Tokyo: Cheap Transport Options,"Traveling from Haneda Airport to Tokyo or Yokohama is affordable and quick, as the airport is located just about 20 km from central Tokyo. While train options are the cheapest, they can be challenging to navigate with luggage. Therefore, the Limousine Bus is recommended for a more comfortable experience. For groups, pre-booked taxis are also a viable choice. The article provides links for purchasing Limousine Bus tickets, booking private or shared taxis, and additional resources for late-night transport options.",EN,ndDhABTbu4jzpXSQvW90n
LGn_N8y0TQT9UsgBJUyuH,羽田空港から東京へのアクセス：安価な交通手段,羽田空港から東京（または横浜）への移動は、費用がかからず、時間もかからないため、安心してください。成田空港とは異なり、羽田空港は東京に位置しており、空港から中心部まで約20kmです。電車の選択肢は確かに最も安価ですが、荷物を持っての駅の移動はストレスがかかることがあります。そのため、リムジンバスをお勧めします。グループでの旅行の場合は、事前予約したタクシーも良い選択肢です。,JA,ndDhABTbu4jzpXSQvW90n
h1ZABa5mBSpCJa52_ydjg,Naughty or nice? What you should get up to in Kabukicho #discovertokyo,"This video explores the activities and experiences one can enjoy in Kabukicho, focusing on the contrasting themes of naughty and nice.",EN,UMs4DhW7eoRHUASjTKsQp
v10C5L_u88jQFd2R0cnmJ,悪いことか良いことか？歌舞伎町での楽しみ方 #discovertokyo,この動画では、歌舞伎町での楽しみ方を紹介し、悪いことと良いことという対照的なテーマに焦点を当てています。,JA,UMs4DhW7eoRHUASjTKsQp
V3Ufye9p3b-7IJYNehSxd,"Tokyo's Red-Light District, Kabukicho: Bars, Arcades & Batting Centers","Kabukicho is Tokyo's largest and most renowned red-light district, known for its numerous bars and pubs, particularly in the iconic Golden Gai alleyways. Recently, it has seen new developments, including the Tokyu Kabukicho Tower, which features an escape room, a vibrant food hall, and an arcade. While Kabukicho is famous for its nightlife, visitors should also explore the batting cages and meet the area's most famous resident, Godzilla.",EN,EEbtrnabL7np923VqLFPB
P2XO6u18dvwisWL-UBDH2,東京の歓楽街、歌舞伎町：バー、アーケード、バッティングセンター,歌舞伎町は東京最大の歓楽街であり、特に有名なゴールデン街の路地には多くのバーやパブがあります。最近では、トーキュー歌舞伎町タワーが新たに登場し、脱出ゲーム、カラフルなフードホール、アーケードが楽しめるようになりました。夜の楽しみが豊富な歌舞伎町ですが、バッティングセンターやこの地域の最も有名な住人であるゴジラもぜひ訪れてみてください。,JA,EEbtrnabL7np923VqLFPB
RLvwNQ5Mi60cv0DcM9TYj,Mount Takao Day Trip: Tokyo's Favourite Mountain,"Mount Takao is a popular destination for a day trip from Tokyo, offering breathtaking views of Mt. Fuji, a variety of delicious food options, and excellent hiking trails. Visitors can explore the natural beauty of this beloved mountain, starting from Takaosanguchi Station. The trip includes a chairlift and cable car ride, hiking trails leading to the summit, and a visit to the Yakuo-in Temple. After enjoying the scenic views from the top, guests can savor lunch at Takahashiya and relax at the beer garden or visit nearby museums. This day trip is perfect for those looking to experience the outdoors while being close to Tokyo.",EN,aFDphah-cBmoHjkzj3EE3
ak3wNNgLL8rmrXEJPvGKZ,高尾山日帰り旅行：東京の人気の山,高尾山は東京からの日帰り旅行に最適なスポットで、富士山の美しい景色や美味しい食事、素晴らしいハイキングコースを提供しています。多くの人に愛されるこの山の自然を探索することができ、出発点は高尾山口駅です。ケーブルカーやリフトを利用し、山頂へ向かうハイキングコースを楽しむことができます。また、薬王院を訪れた後、山頂からの景色を堪能し、たかはしやでのランチを楽しんだり、ビアガーデンや近くの博物館を訪れたりすることもできます。この日帰り旅行は、東京に近い自然を体験したい方にぴったりです。,JA,aFDphah-cBmoHjkzj3EE3
j9rPv-xbBDlH7QEOHMAzg,"Luggage Storage in Tokyo: Lockers, Station Desks & Airports","Traveling can be enjoyable, but managing heavy luggage can be a hassle. This video provides an overview of the best luggage storage options available in Tokyo, including lockers, travel service desks, and hotel storage. It also highlights an app called Ecbo Cloak that helps users locate storage facilities throughout the city. The video covers various locations such as Shibuya and Tokyo Station, making it easier for travelers to explore the city without the burden of their bags.",EN,i2jiOiuuN6lAJ5Xm1U6cs
X1zwwqM-gPUIrkA8LQdwX,東京の荷物預かり：ロッカー、駅のデスク、空港,旅行は楽しいものですが、20kgのスーツケースを持ち歩くのは大変です。この動画では、東京での荷物預かりの最適なオプションを紹介します。ロッカー、旅行サービスデスク、ホテルの荷物預かりなどが含まれています。また、Ecbo Cloakというアプリを使って、街中の荷物預かり施設を見つける方法も紹介しています。渋谷や東京駅など、さまざまな場所をカバーしており、旅行者が荷物を持たずに街を探索できるようにしています。,JA,i2jiOiuuN6lAJ5Xm1U6cs
H-LvEEdKbIi6Y_wv0VBuE,Did you do any of these?,This video presents a variety of actions or activities that viewers might have engaged in.,EN,RTHJt-658ZqCL23-X4-S8
1f7ig7sHiUi_532OmsSJM,これらのことをしましたか？,この動画では、視聴者が参加した可能性のあるさまざまな行動や活動を紹介しています。,JA,RTHJt-658ZqCL23-X4-S8
_3iDLtTpsGu1p8IB_D0xE,You're a wizard at the new Tokyo Harry Potter Studio Tour,This video introduces the new Tokyo Harry Potter Studio Tour.,EN,Zp01wNKbpFWxjOpgT7iZf
yAl1_EzjkOViTdzEX2OkY,新しい東京ハリー・ポッター・スタジオツアー,この動画は新しい東京ハリー・ポッター・スタジオツアーについて紹介しています。,JA,Zp01wNKbpFWxjOpgT7iZf
VxfAeve0P0uuZeLCbLhRv,Enoshima Island: A Refreshing Day Trip from Tokyo,"Enoshima Island, located just west of Kamakura, is an ideal destination for a refreshing day trip from Tokyo. The island offers a variety of attractions, including shrines, delicious seafood, stunning views of Mt. Fuji, and intriguing caves. It is easily accessible, taking only about an hour by train from Shinjuku. Visitors can enjoy a day filled with walking, sampling street food, and exploring local sites. For those looking to extend their trip, Enoshima can be combined with a visit to Kamakura, often referred to as 'little Kyoto'.",EN,nN1jNJH5HCsyUUPP3zovi
FyDrZ-5S1J3rRMrJSnO_A,江ノ島：東京からのリフレッシュできる日帰り旅行,江ノ島は鎌倉の西に位置する小さな島で、東京からのリフレッシュできる日帰り旅行に最適な場所です。神社や美味しい海鮮、富士山の絶景、さらには洞窟など、さまざまな魅力があります。新宿から電車で約1時間でアクセスでき、散策やストリートフードを楽しみながら、地元の観光スポットを満喫できます。また、鎌倉との組み合わせも可能で、こちらは「小京都」とも呼ばれています。,JA,nN1jNJH5HCsyUUPP3zovi
uOC6LTbWzwPVcTIzMbz0e,"Akihabara Guide: Tokyo's Anime, Electronics & Video Games Capital","Akihabara is renowned as Tokyo's hub for anime, electronics, and gaming culture, featuring a variety of maid cafes and game centers. This video highlights key locations for purchasing anime merchandise, retro games, and computer parts, both new and used. It also showcases the best game arcades and offers tips for those struggling with crane games. The video concludes with a serene visit to Kanda Myojin Shrine, providing a peaceful contrast to the bustling atmosphere of Akihabara.",EN,d_PFshWM1J0ag5W9WE3-i
NRE9KQbuoB46f8UPpSGqL,秋葉原ガイド：東京のアニメ、電子機器、ビデオゲームの中心地,秋葉原は、アニメや電子機器、ゲーム文化の中心地として知られ、メイドカフェやゲームセンターも豊富です。この動画では、アニメ商品、レトロゲーム、コンピュータパーツの購入に最適な場所を紹介し、新品と中古品の両方を取り上げています。また、ゲームセンターの中でも特におすすめの場所や、クレーンゲームで苦戦している人へのアドバイスも提供しています。最後には、秋葉原の神田明神を訪れ、賑やかな雰囲気とは対照的な穏やかなひとときを楽しむ様子が描かれています。,JA,d_PFshWM1J0ag5W9WE3-i
S_K6lAPqI7HUW6DLJs64e,What's inside the new Ghibli Park?,"This video provides an overview of the attractions and features within the newly opened Ghibli Park, showcasing the unique elements inspired by Studio Ghibli's beloved films.",EN,9oD9Oi2CDfXrPHbgDcagJ
ab-HKZlhaJ93eH1lEZ12O,新しいジブリパークの中身は？,この動画では、新しくオープンしたジブリパークのアトラクションや特徴について紹介しています。スタジオジブリの愛される映画にインスパイアされたユニークな要素が展示されています。,JA,9oD9Oi2CDfXrPHbgDcagJ
