id,title,description,language,content_id
vEBjJ1-XjRUt_kNR6QsEW,Tokusa hot spring,"Tokusa hot spring is an ideal place to rejuvenate both body and mind. Surrounded by beautiful nature, this hot spring destination offers visitors a chance to relax in warm waters while enjoying a tranquil atmosphere. Guests can not only experience the healing properties of the hot springs but also immerse themselves in the surrounding stunning landscapes and culture. The scenery changes with the seasons, providing new discoveries with each visit. Come and experience the soothing hot springs and the beauty of nature at Tokusa hot spring.",EN,54i0-Uuh8J3N31n5QdA_h
WgoQyF_-8zvrUWiz9TPmQ,徳佐温泉,徳佐温泉は、心身を癒すための理想的な場所です。美しい自然に囲まれたこの温泉地では、温かいお湯に浸かりながら、リラックスしたひとときを過ごすことができます。訪れる人々は、温泉の効能を楽しむだけでなく、周辺の美しい風景や文化にも触れることができます。特に、四季折々の風景が魅力的で、訪れるたびに新しい発見があります。心地よい温泉と自然の美しさを体験しに、ぜひ徳佐温泉を訪れてみてください。,JA,54i0-Uuh8J3N31n5QdA_h
0a-ODGCKgdwd1UKDVmL02,Miyama -yaki ceramic art experience,"The Miyama-yaki ceramic art experience offers an engaging activity for international travelers visiting Japan. Participants can learn traditional pottery techniques while creating their own unique pieces. Surrounded by beautiful nature, this experience allows you to enjoy the art of ceramics. By receiving direct guidance from local artisans, you will gain a deeper understanding and skill in pottery. The Miyama-yaki ceramic art experience is a perfect opportunity to immerse yourself in culture and create lasting memories.",EN,GhPqQF7bPwI7PBgv_ks_H
pzJGuRgtKONjfID-qWsk1,美山焼きの陶芸体験,美山焼きの陶芸体験は、訪日外国人旅行者に向けた魅力的なアクティビティです。この体験では、伝統的な陶芸技術を学びながら、自分だけの作品を作ることができます。美しい自然に囲まれた環境で、陶芸の楽しさを感じることができるでしょう。地元のアーティストから直接指導を受けることで、より深い理解と技術を身につけることができます。美山焼きの陶芸体験は、文化を体験し、思い出に残る時間を過ごす絶好の機会です。,JA,GhPqQF7bPwI7PBgv_ks_H
8UonrsmQ86zwHXpkLgTP6,Morioka Shinyo Bank Head Office,"The Morioka Shinyo Bank Head Office is a historical building that plays an important role as a local financial institution. This beautiful structure offers visitors a glimpse into its unique architectural style and historical background. The surrounding area is rich in local culture and traditions, making it an attractive spot for tourists. If you visit Morioka, be sure to stop by and experience its charm.",EN,OYKx6__uCLYsXRJ-vnU4N
X1R5_XlNcq-ejxu8L1Mpn,盛岡信用金庫本店,盛岡信用金庫本店は、歴史的な建物であり、地域の金融機関としての重要な役割を果たしています。この美しい建物は、訪れる人々にその独特な建築様式と歴史的背景を提供します。周辺には、地元の文化や伝統を感じることができるスポットも多く、観光客にとって魅力的な場所です。盛岡を訪れた際には、ぜひ立ち寄ってみてください。,JA,OYKx6__uCLYsXRJ-vnU4N
zfMkeB_p3-2vWdrToj-pZ,Konyacho Banya,"Konyacho Banya is an attractive destination for international travelers visiting Japan. Located in the beautiful Tohoku region, this place offers a rich experience of nature and culture, with numerous historical sites and scenic spots. By visiting, you can enjoy local traditions and delicious food, creating heartwarming memories. Be sure to visit Konyacho Banya for a special experience.",EN,3-K1IUO49wSP7d974r5d9
Q8CKQhN0IC2NyuyUKuAvq,Konyacho Banya,Konyacho Banyaは、訪日外国人旅行者に向けた魅力的な観光地です。東北地方の美しい自然や文化を体験できるこの場所は、歴史的な名所や風景スポットが豊富にあります。訪れることで、地域の伝統や美味しい食べ物を楽しむことができ、心温まる体験が待っています。ぜひ、Konyacho Banyaを訪れて、特別な思い出を作ってください。,JA,3-K1IUO49wSP7d974r5d9
SPf6URJuZ9ogD2X2zTzse,Kitakami Tourism Product Exchange Center,"The Kitakami Tourism Product Exchange Center is an attractive spot for international travelers visiting Japan. Here, you can experience the culture and local specialties of the Tohoku region. Visitors can admire works by local artists and craftsmen, as well as enjoy delicious regional food. The center also offers abundant tourist information, providing meaningful experiences for all who visit. It serves as an excellent starting point for exploring the beautiful nature and historical sites of Kitakami. Be sure to visit Kitakami and immerse yourself in the charm of the region.",EN,ODyBuEOxgPgRA-ncSm-3-
EXO3qCPsNLfMe8xxi6iHC,北上観光商品交流センター,北上観光商品交流センターは、訪日外国人旅行者のための魅力的なスポットです。ここでは、東北地方の文化や特産品を体験できる機会が提供されています。地元のアーティストや職人による作品を見たり、地域の美味しい食べ物を楽しんだりすることができます。また、観光情報も豊富で、訪れる人々にとって有意義な体験を提供します。北上の美しい自然や歴史的な名所を探索する際の出発点としても最適です。ぜひ、北上を訪れて、地域の魅力を体感してください。,JA,ODyBuEOxgPgRA-ncSm-3-
uyr56nUGRjRgk7bzFoARs,Shirakawa ramen,"Shirakawa ramen is one of the delicious ramen dishes from the Tohoku region, making it a must-visit for food lovers. Known for its rich broth and unique flavors, this ramen is crafted using fresh local ingredients and great care. Enjoy a warm bowl while taking in the beautiful scenery of Shirakawa. For tourists, Shirakawa ramen offers a fantastic opportunity to experience the local culture.",EN,DOjQcwRdfiU1pnw0Pny9b
AiHb3apcnJX2RzWzP1ncA,白川ラーメン,白川ラーメンは、東北地方の美味しいラーメンの一つで、訪れる価値があります。このラーメンは、特にその豊かなスープと独特の風味で知られています。地元の新鮮な食材を使用し、手間暇かけて作られたこの料理は、ラーメン愛好者にとって必見です。白川の美しい風景を楽しみながら、心温まる一杯を味わってみてください。観光客にとって、白川ラーメンは地域の文化を体験する素晴らしい機会です。,JA,DOjQcwRdfiU1pnw0Pny9b
RJvpoq7nf2a1F4hv-LxTn,"Tenmangu Shrine and Koma dog, Takuboku singing monument","Tenmangu Shrine is a historic shrine that offers visitors a profound cultural experience. Guarded by Koma dogs, this shrine provides a serene atmosphere perfect for reflection. Additionally, the Takuboku singing monument honors the poet Takuboku, allowing visitors to connect with his works. With its beautiful scenery and rich history, this site is definitely worth a visit.",EN,L7zdLgNGUhGb3JW4B_xzx
vt14zD74fZH4FHdPlp9UC,天満宮と狛犬、拓朴歌碑,天満宮は、歴史的な神社であり、訪れる人々に深い文化的体験を提供します。狛犬が守るこの神社は、静かな雰囲気の中で心を落ち着ける場所です。また、拓朴歌碑は、詩人の拓朴を称える記念碑で、彼の作品に触れることができます。美しい景観と共に、歴史と文化を感じることができるこの場所は、訪れる価値があります。,JA,L7zdLgNGUhGb3JW4B_xzx
TLMSNIoLjY2iHaZp307zi,Takahashi Blueberry Picking Farm,"Takahashi Blueberry Picking Farm offers visitors the delightful experience of picking fresh and delicious blueberries. Set in a lush natural environment, it’s a perfect place to spend enjoyable moments with family and friends while harvesting blueberries. During the summer season, the farm is abundant with sweet and juicy blueberries. Visitors can taste the freshly picked blueberries and even take some home. This spot is ideal for those looking to enjoy outdoor activities in nature.",EN,cVj-kZMkMyjATa5mROsM1
fYAqHzfZbR4HzkZQ8rO_V,高橋ブルーベリーピッキングファーム,高橋ブルーベリーピッキングファームは、訪れる人々に新鮮で美味しいブルーベリーを自ら摘む体験を提供しています。自然豊かな環境の中で、家族や友人と一緒に楽しい時間を過ごしながら、ブルーベリーの収穫を楽しむことができます。特に夏のシーズンには、甘くてジューシーなブルーベリーがたくさん実ります。訪問者は、摘みたてのブルーベリーを味わい、そのまま持ち帰ることも可能です。自然の中でのアクティビティを楽しみたい方には最適なスポットです。,JA,cVj-kZMkMyjATa5mROsM1
r2zGS7yiOQe5gBnYVn-5h,"Atelier ""Gallery Koshika"" Ceramics and vegetation dyeing experience","Atelier 'Gallery Koshika' offers a unique experience in ceramics and vegetation dyeing. Visitors can learn about natural dyeing techniques while creating their own personalized artworks. This engaging experience stimulates creativity and provides lasting memories. Surrounded by beautiful scenery, immerse yourself in the fusion of art and nature, and enjoy a fulfilling time.",EN,4ObXJ6opNsKXNaFBTwSMi
-TNkx-LAQyJcv6zcTt4TB,アトリエ「ギャラリーコシカ」陶芸と植物染め体験,アトリエ「ギャラリーコシカ」では、陶芸と植物染めの体験が楽しめます。訪れる人々は、自然の素材を使った染色技術を学びながら、自分だけの作品を作り出すことができます。このユニークな体験は、創造性を刺激し、心に残る思い出を提供します。美しい風景に囲まれた環境で、アートと自然の融合を体感し、心豊かな時間を過ごしてみませんか？,JA,4ObXJ6opNsKXNaFBTwSMi
GOOmrLSMERem_FCGgqSO6,Handmade Ice Cream Pasture Pine Cone,"Handmade Ice Cream Pasture Pine Cone is a wonderful spot to experience the charm of the Tohoku region. Using fresh ingredients, the ice cream offers a unique taste that delights visitors. Surrounded by nature, you can relax and enjoy delicious ice cream. It's a perfect place to visit with family and friends, creating memorable moments. When exploring Tohoku, this is a must-visit location.",EN,mtn6Ier_sTRBHERVh3baO
K2TLW6y6wnl7ihCA5QEV0,手作りアイスクリーム パスチャー パインコーン,手作りアイスクリーム パスチャー パインコーンは、東北地方の魅力を体験できる素晴らしいスポットです。新鮮な素材を使用したアイスクリームは、訪れる人々に特別な味わいを提供します。自然に囲まれた環境で、リラックスしながら美味しいアイスクリームを楽しむことができます。家族や友人と一緒に訪れ、思い出に残るひとときを過ごしてみてはいかがでしょうか。東北の観光を楽しむ際には、ぜひ立ち寄りたい場所です。,JA,mtn6Ier_sTRBHERVh3baO
J18uHT7SiSUctV693UDGh,Koriyama Stone Motor Fureai Ranch,"Koriyama Stone Motor Fureai Ranch offers a unique experience in a rich natural environment. Visitors can interact with various animals, making it a perfect spot for families and friends to enjoy together. Additionally, delicious meals made from local specialties are available, making it an attractive destination for tourists. You can relax in nature while creating unforgettable memories.",EN,cZCLQkdjfwlYNX0_umNFl
s5oYVvpNTuXkhxzBBJfbf,郡山石モーターフレアイ牧場,郡山石モーターフレアイ牧場は、自然豊かな環境の中で、訪れる人々にユニークな体験を提供します。この牧場では、さまざまな動物と触れ合うことができ、家族連れや友人同士で楽しむことができます。また、地元の特産品を使った美味しい食事も楽しめるため、観光客にとって魅力的なスポットです。自然の中でリラックスしながら、思い出に残るひとときを過ごすことができるでしょう。,JA,cZCLQkdjfwlYNX0_umNFl
zT_usvjKaWDTFioitd0Xy,Michinoku Furukawa Food Warehouse “Kamuro”,"Michinoku Furukawa Food Warehouse 'Kamuro' is a commercial facility renovated from a former sake brewery. It features restaurants that utilize local ingredients and souvenir shops, allowing visitors to savor the culinary delights of Ōsaki City. Located at the foot of Odaeno Bridge, this facility makes use of the historical resources of Hashihei Brewery, founded in 1790. Inside the renovated brewery warehouses and main house, around 15 shops operate, offering meals made with the region's abundant local ingredients. Additionally, the Ōsaki City Tourism and Products Center 'DŌZO' allows visitors to purchase specialty products from Ōsaki City.",EN,dzJh6nLg4MA32ek7cOgi5
NVzl1MyNKicOlJI-jlWXO,みちのく古川フード倉庫「かむろ」,みちのく古川フード倉庫「かむろ」は、かつての酒蔵を改装した商業施設です。地元の食材を使ったレストランやお土産屋が入居しており、大崎市の美味しい料理を楽しむことができます。小田江橋のふもとに位置し、1790年に創業した橋平酒造の歴史的資源を活用しています。改装された酒蔵や主屋の中には約15店舗が営業しており、地域の豊かな食材を使った食事を提供しています。また、大崎市観光物産センター「DOZO」では、大崎市の特産品を購入することもできます。,JA,dzJh6nLg4MA32ek7cOgi5
Gl2XPLO3j4BGYgF02DsbV,Morioka Jaja-men,"Morioka Jaja-men is one of the captivating dishes from the Tohoku region. This unique noodle dish features a special meat sauce topped with fresh vegetables, all enhanced by a distinctive dressing. Loved by locals, this dish is a must-try for anyone visiting. Experience the culinary culture of Morioka and enjoy a heartwarming bowl.",EN,Nns8FfKSkjSGGZJHoeB-R
17RszrnPOuq5FmyoOx2BX,盛岡じゃじゃ麺,盛岡じゃじゃ麺は、東北地方の魅力的な料理の一つです。このユニークな麺料理は、特製の肉味噌と新鮮な野菜をトッピングし、特製のタレで味わいます。地元の人々に愛されているこの料理は、訪れる価値があります。盛岡の食文化を体験し、心温まる一杯を楽しんでみてください。,JA,Nns8FfKSkjSGGZJHoeB-R
7Nyh9ZdZcv6QTYoI_uMVc,Dream and country,"Welcome to a journey discovering the charms of the Tohoku region. This area, rich in beautiful nature, vibrant culture, and historical sites, offers unforgettable experiences for visitors. With seasonal landscapes, delicious local cuisine, and soothing hot springs, Tohoku is filled with elements that heal the heart. Explore the attractions of Tohoku, meet warm-hearted locals, and create special memories. Make Tohoku your next travel destination.",EN,gnCKkPi_ulzcTfu8ehdJE
q8kz_tm6el-TKB9WNUO7i,夢と国,東北地方の魅力を発見する旅へようこそ。美しい自然、豊かな文化、歴史的な名所が揃うこの地域は、訪れる人々に忘れられない体験を提供します。四季折々の風景や地元の美味しい料理、温泉など、心を癒す要素が満載です。東北の観光名所を巡り、心温まる人々と出会い、特別な思い出を作りましょう。あなたの次の旅行先として、東北をぜひ選んでください。,JA,gnCKkPi_ulzcTfu8ehdJE
1aiuR8sv2F9u16hFqNPcU,White cube,"The White Cube is a special spot where visitors can experience the charm of the Tohoku region. Here, people can immerse themselves in the beautiful nature and culture, creating unforgettable memories. This website, maintained by the Tohoku Tourism Promotion Organization, provides information for international travelers, offering support to make the most of the region's tourism resources. Be sure to visit the White Cube and experience the wonders of Tohoku.",EN,F0V4VASosKdsIdspvko27
hi17O4XIF6AOY70AZG8P3,ホワイトキューブ,ホワイトキューブは、東北地方の魅力を体験できる特別なスポットです。この場所では、訪れる人々が美しい自然や文化に触れ、心に残る思い出を作ることができます。東北観光振興機構が運営するこのウェブサイトでは、訪日外国人旅行者向けの情報が提供されており、地域の観光資源を最大限に活用するためのサポートが行われています。ぜひ、ホワイトキューブを訪れて、東北の素晴らしさを体感してください。,JA,F0V4VASosKdsIdspvko27
mAoI_-K-9c7ogf6tHhQSS,Mizusawa Tourism Supporter Association,"The Mizusawa Tourism Supporter Association is dedicated to promoting travel for foreign visitors to Japan. It aims to showcase the charm of the Tohoku region and provide tourists with wonderful experiences. With its beautiful nature, historical landmarks, and rich cultural events, this area is definitely worth a visit. Come and experience the allure of Tohoku!",EN,pH-IX31cdkZgoYj--JNAn
By64lB-zCXjW3d5samxBK,水沢観光サポーター協会,水沢観光サポーター協会は、訪日外国人旅行者の周遊を促進するための事業を行っています。東北地方の魅力を発信し、観光客に素晴らしい体験を提供することを目指しています。美しい自然や歴史的な名所、文化的なイベントが盛りだくさんのこの地域は、訪れる価値があります。ぜひ、東北の魅力を体感しに来てください。,JA,pH-IX31cdkZgoYj--JNAn
gQmDuf5oTnhxkxuscflBp,Oshu City Samurai Housing Museum,"The Oshu City Samurai Housing Museum is an intriguing destination that recreates the historical residences of samurai. By visiting, you can gain a deep understanding of the lifestyle and culture of samurai during the Edo period. The museum features exhibits showcasing the living styles, tools, and clothing of the time, allowing visitors to immerse themselves in history. Additionally, the beautiful natural surroundings enhance the experience, offering a unique blend of history and nature. For tourists, the Oshu City Samurai Housing Museum is a must-visit location.",EN,G83tpO7Iaru2195DvwXM4
trJRAupQTjIOh8dJLQiPl,奥州城武士住宅博物館,奥州城武士住宅博物館は、歴史的な武士の住居を再現した魅力的なスポットです。訪れることで、江戸時代の武士の生活や文化を深く理解することができます。博物館内では、当時の生活様式や武士の道具、衣装などが展示されており、訪問者はその歴史に触れることができます。また、周辺の美しい自然環境も楽しむことができ、歴史と自然が融合した特別な体験を提供します。観光客にとって、奥州城武士住宅博物館は必見の場所です。,JA,G83tpO7Iaru2195DvwXM4
pt-2BSacDiss_OMLxem8G,"[Murayama City, Yamagata Prefecture] Junsai picking experience","Experience the unique activity of Junsai picking in Murayama City, Yamagata Prefecture. Junsai, a water plant cherished for its distinct texture and flavor, is a local favorite. During this experience, you will learn how to pick Junsai while enjoying the beauty of nature. By visiting, you can gain a deeper understanding of local culture and cuisine, creating unforgettable memories. Why not spend a special time connecting with nature?",EN,8wREQXemrtiXhzpLSDqv9
qtls1MilK0sjHeK1e4mSH,山形県村山市のじゅんさい摘み体験,山形県村山市でのじゅんさい摘み体験は、自然の中での特別なアクティビティです。じゅんさいは、独特の食感と風味を持つ水草で、地元の人々に愛されています。この体験では、じゅんさいの摘み方を学びながら、自然の美しさを楽しむことができます。訪れることで、地元の文化や食を深く理解し、忘れられない思い出を作ることができるでしょう。自然と触れ合いながら、特別な時間を過ごしてみませんか？,JA,8wREQXemrtiXhzpLSDqv9
iC-WuZe2v0NvQEi0NhXzs,"｜Search Destinations in Tohoku | TRAVEL TO TOHOKU - The official tourism website of Tohoku, JapanThe official tourism website of Tohoku, Japan “TRAVEL TO TOHOKU“","Tohoku is an enchanting travel destination in Japan, where stunning nature meets rich culture. This region offers majestic mountains, beautiful coastlines, historical castles and temples, as well as delicious local cuisine. With its seasonal landscapes, Tohoku promises unforgettable experiences for all visitors. Come and immerse yourself in the charm of Tohoku!",EN,3FYn3hd__I1Ktezm7zGkH
dO4OWKrKsGvxcDcNL1eiY,東北の観光地を検索 | 東北への旅行 - 日本の公式観光ウェブサイト,東北地方は、日本の美しい自然と豊かな文化が融合した魅力的な観光地です。この地域では、壮大な山々や美しい海岸線、歴史的な城や寺院、そして地元の美味しい料理を楽しむことができます。四季折々の風景が楽しめる東北は、訪れる人々に忘れられない体験を提供します。ぜひ、東北の魅力を体感しに来てください。,JA,3FYn3hd__I1Ktezm7zGkH
vXrSwGWeN_1SEmkcwwcwU,"[Murayama City, Yamagata Prefecture] Holding riding experience ""Horse Garden Murayama""","Located in Murayama City, Yamagata Prefecture, 'Horse Garden Murayama' offers a wonderful opportunity to connect with nature through horseback riding experiences. With programs available for both beginners and experienced riders, visitors can enjoy heartwarming interactions with horses. Set against a backdrop of beautiful scenery, this location allows you to relax and enjoy riding while immersing yourself in the natural beauty of Murayama. Don't miss the chance to create special memories in this serene environment.",EN,cWUuJml8i8pGGnuElbXna
2I5V_vzUzE1P4ptI2uanH,山形県村山市での乗馬体験「ホースガーデン村山」,山形県村山市に位置する「ホースガーデン村山」では、乗馬体験を通じて自然と触れ合う素晴らしい機会を提供しています。初心者から経験者まで、誰でも楽しめるプログラムが用意されており、馬とのふれあいを通じて心温まる体験ができます。美しい風景の中で、リラックスしながら乗馬を楽しむことができるこの場所は、訪れる価値があります。ぜひ、村山の自然を感じながら、特別なひとときをお過ごしください。,JA,cWUuJml8i8pGGnuElbXna
nbPqHbGeo9gF1gA7TeID1,Cool ramen,"Experience the captivating ramen culture of the Tohoku region! Here, you can enjoy a variety of ramen made with fresh local ingredients. The deep flavors of the broth and unique toppings are particularly appealing, enchanting visitors from all over. Make sure to savor a bowl of ramen during your travels; a delightful experience awaits to tantalize your taste buds.",EN,lGnu7MFZvRrymG0q-XnTY
26PyzoOkHz-1GgEAN5Fq9,クールラーメン,東北地方の魅力的なラーメン文化を体験しませんか？この地域では、地元の新鮮な食材を使用した多様なラーメンが楽しめます。特に、スープの深い味わいと独自のトッピングが特徴で、訪れる人々を魅了しています。観光の合間に、ぜひ一杯のラーメンを味わってみてください。あなたの味覚を刺激する素晴らしい体験が待っています。,JA,lGnu7MFZvRrymG0q-XnTY
U1plK0XvtA6-2FdzXTNK4,Soma Noma Pursuit Safety prayer Festival,"The Soma Noma Pursuit Safety Prayer Festival is a traditional event in the Tohoku region that offers visitors an unforgettable experience. Celebrating local culture and history, the festival features locals parading alongside horses, creating a breathtaking spectacle. The atmosphere is vibrant, and attendees can also enjoy local food and drinks. Surrounded by the beautiful scenery of Soma, immerse yourself in traditional rituals and performances, and spend a heartwarming time at this unique festival.",EN,dGCsLIyf7VvB1Yj0N-p9a
fL_kxf33lA-jb1H3waE3U,相馬野馬追安全祈願祭,相馬野馬追安全祈願祭は、東北地方の伝統的な祭りで、訪れる人々に感動的な体験を提供します。この祭りは、地域の文化と歴史を祝うもので、地元の人々が参加し、馬とともに行進する姿は圧巻です。祭りの雰囲気は活気に満ちており、訪問者は地元の食べ物や飲み物を楽しむこともできます。相馬の美しい風景の中で、伝統的な儀式やパフォーマンスを体験し、心温まるひとときを過ごしてみませんか？,JA,dGCsLIyf7VvB1Yj0N-p9a
YKJF8UqUzl_K4YrYPPuLQ,Aizuhongo ware of pottery,"Aizuhongo ware is a traditional pottery known for its unique beauty and craftsmanship. This region's pottery has a long history, passed down through local artisans. By visiting, you can observe the pottery-making process and even try your hand at pottery yourself. Surrounded by beautiful nature, this destination offers a heartwarming experience of art and culture.",EN,9Xp4mnWjTv_PFYjc8U-jU
8Cw2heM5hlk5CpiaShCOg,会津本郷焼の陶器,会津本郷焼は、伝統的な陶器の一つで、独特の美しさと技術が魅力です。この地域の陶芸は、長い歴史を持ち、地元の職人たちによって受け継がれています。訪れることで、陶器の制作過程を見学したり、実際に自分で陶芸体験をすることができます。美しい自然に囲まれたこの場所で、心温まるアートと文化に触れてみませんか？,JA,9Xp4mnWjTv_PFYjc8U-jU
mtKviUlsTf3BjQP6a85sk,Marugoto Saigokan,"Marugoto Saigokan is a fantastic spot to discover the charm of the Tohoku region. This website is specially designed for international travelers visiting Japan, providing valuable information about local attractions. Experience the beautiful nature, culture, and history of Tohoku, and create unforgettable memories. Be sure to visit and feel the allure of Tohoku!",EN,kHfwy7hPgF2_GgpXfKZBB
t6ggjWFGSi5aolcaalZy0,まるごと最郡館,まるごと最郡館は、東北地方の魅力を発見するための素晴らしいスポットです。このウェブサイトは、訪日外国人旅行者のために特別に設計されており、地域の観光情報を提供しています。東北の美しい自然、文化、歴史を体験し、忘れられない思い出を作ることができます。ぜひ、東北の魅力を感じに訪れてみてください。,JA,kHfwy7hPgF2_GgpXfKZBB
prRFrUklHD7oL4Ayur0t6,"｜Search Destinations in Tohoku | TRAVEL TO TOHOKU - The official tourism website of Tohoku, JapanThe official tourism website of Tohoku, Japan “TRAVEL TO TOHOKU“","Tohoku is a captivating travel destination in Japan, where stunning nature meets rich culture. This region offers majestic mountains, beautiful coastlines, historical castles and temples, as well as delicious local cuisine. With its seasonal landscapes, Tohoku promises unforgettable experiences for all visitors. Come and immerse yourself in the charm of Tohoku!",EN,5BU9ZAjC_ACLHDneno2MV
Skv8o94JY9ekzulqjNZ7J,東北の観光地を探す | 東北への旅行 - 日本の公式観光ウェブサイト,東北地方は、日本の美しい自然と豊かな文化が融合した魅力的な観光地です。この地域では、壮大な山々や美しい海岸線、歴史的な城や寺院、そして地元の美味しい料理を楽しむことができます。四季折々の風景が楽しめる東北は、訪れる人々に忘れられない体験を提供します。ぜひ、東北の魅力を体感しに来てください。,JA,5BU9ZAjC_ACLHDneno2MV
WDCIID5znVrxmo553DwfJ,"Odate Shining Street (Odate City, Akita Prefecture)","Odate Shining Street is an attractive tourist spot located in Odate City, Akita Prefecture. This area offers a unique experience where visitors can immerse themselves in local culture and traditions. With its beautiful streets and local specialties, it provides unforgettable memories for tourists. When visiting Odate City, be sure to take a stroll down this shining street.",EN,NhNOnXnktVA_r7MXeNO7T
vJZW_IvnmB2OJjAb75lZw,大館シャイニングストリート（秋田県大館市）,大館シャイニングストリートは、秋田県大館市に位置する魅力的な観光スポットです。このエリアは、地元の文化や伝統を体験できる場所であり、訪れる人々にユニークな体験を提供します。美しい街並みや地元の特産品を楽しむことができ、観光客にとって忘れられない思い出を作ることができます。大館市を訪れた際には、ぜひこのシャイニングストリートを散策してみてください。,JA,NhNOnXnktVA_r7MXeNO7T
ukFVX-lM76dKu0jeP_Zb-,Takako Oka Castle Ruins / surroundings,"Takako Oka Castle Ruins is a site surrounded by historical charm and beautiful nature. This castle ruin allows visitors to feel the glory of the past while enjoying the surrounding scenery. It is a worthwhile spot for history enthusiasts and nature lovers alike. The area offers many places perfect for strolling and photography, ensuring a memorable experience.",EN,nU7lhiGe8g-K3pyfxW4cL
Zi0ygPb115TTgXBhe31ye,高子丘城跡 / 周辺,高子丘城跡は、歴史的な魅力と美しい自然に囲まれた場所です。この城跡は、訪れる人々に過去の栄光を感じさせるとともに、周囲の風景も楽しむことができます。歴史愛好家や自然を楽しむ方々にとって、訪れる価値のあるスポットです。周辺には、散策や写真撮影に最適な場所がたくさんあり、心に残る体験ができるでしょう。,JA,nU7lhiGe8g-K3pyfxW4cL
dyXrXJrvARtXBI28Pz79p,Sendai Ekimae Ebeans,"Sendai Ekimae Ebeans is an attractive spot for international travelers visiting Japan. This complex offers shopping, dining, and entertainment, allowing visitors to find local specialties and souvenirs. Additionally, its convenient location near various tourist attractions makes it an ideal place for visitors. Experience the culture of Sendai and enjoy delicious food while spending a delightful time in this vibrant area.",EN,-iK7C272Sa-Q0KAqejTJq
AS8r0Bs0GwS3eOnUGgM6K,仙台駅前Ebeans,仙台駅前Ebeansは、訪日外国人旅行者にとって魅力的なスポットです。この施設は、ショッピング、飲食、エンターテインメントが楽しめる複合施設で、地元の特産品やお土産を手に入れることができます。また、周辺には観光名所も多く、訪れる人々にとって便利な立地です。仙台の文化や美味しい食事を体験しながら、楽しいひとときを過ごせる場所です。,JA,-iK7C272Sa-Q0KAqejTJq
xLddqgVyg-nN5lyMJZQwm,"Tashiro's specialty bamboo shoots (Odate City, Akita Prefecture)","Tashiro in Odate City, Akita Prefecture, is renowned for its specialty bamboo shoots. Grown in a rich natural environment, these bamboo shoots boast a unique flavor and texture. Visitors can savor fresh bamboo shoots and enjoy local cuisine, making it a popular choice among international travelers. Experience the beauty of nature and the allure of bamboo shoots by visiting Tashiro.",EN,IDHoLi5_PZu4ScCtM50tg
kOfWunVrYdAM_I7KJU_YR,田代の特産品・竹の子（秋田県大館市）,秋田県大館市の田代は、特産の竹の子で知られています。この地域の竹の子は、豊かな自然環境で育まれ、独特の風味と食感を持っています。訪れる人々は、新鮮な竹の子を味わい、地元の料理を楽しむことができます。田代の竹の子は、食文化の一部として、訪日外国人旅行者にも人気があります。自然の美しさと共に、竹の子の魅力を体験しにぜひ訪れてみてください。,JA,IDHoLi5_PZu4ScCtM50tg
JFWqx02HQ8syASTl19FV8,Original Shizukui Light Tiger City,"This website, maintained by the Tohoku Tourism Promotion Organization, offers captivating travel information for international visitors to Japan. It presents an opportunity to experience the charm of a serene and beautiful city, creating unforgettable memories for those who visit. This destination, where natural beauty and cultural experiences blend, is ideal for tourists seeking a unique adventure.",EN,ukMU6OsRlY3zXqy6g2EVt
x2fTlfmB2XQeCk5kn1C7Y,オリジナル静寂の光トラジティシティ,東北観光振興機構が運営するこのウェブサイトでは、訪日外国人旅行者向けの魅力的な観光情報を提供しています。特に、静寂に包まれた美しい都市の魅力を体験できる機会があり、訪れる人々にとって忘れられない思い出を作ることができます。自然の美しさや文化的な体験が融合したこの場所は、観光客にとって理想的な目的地です。,JA,ukMU6OsRlY3zXqy6g2EVt
lPJsRwGhQ0pKCxcyxFl2e,"Ishida Rose Garden (Odate City, Akita Prefecture)","Located in Odate City, Akita Prefecture, Ishida Rose Garden is a beautiful garden where colorful roses bloom in abundance. Visitors can enjoy seasonal flowers, and during the rose season, the stunning beauty is truly overwhelming. In this tranquil environment, you can relax while appreciating the beauty of nature. It is an ideal place to visit with family and friends, allowing you to create memorable moments. Be sure to visit Ishida Rose Garden for a heartwarming experience.",EN,moTyo5K9AGE3vGAeg0Mak
FBS9ljgo2yuZzjGY9G67T,石田バラ園（秋田県大館市）,秋田県大館市に位置する石田バラ園は、色とりどりのバラが咲き誇る美しい庭園です。訪れる人々は、四季折々の花々を楽しむことができ、特にバラの季節にはその美しさに圧倒されることでしょう。静かな環境の中で、自然の美しさを堪能しながらリラックスすることができます。家族や友人と一緒に訪れるのに最適な場所で、思い出に残るひとときを過ごすことができるでしょう。ぜひ、石田バラ園を訪れて、心温まる体験をお楽しみください。,JA,moTyo5K9AGE3vGAeg0Mak
ZEKOMjz6xPITWskj2VhRS,Syorakusan Kozoji Temple / Amida -do,"Syorakusan Kozoji Temple is an enchanting site that offers tranquility and beauty to its visitors. With a rich historical background, this temple is popular among international travelers. The harmonious blend of stunning architecture and serene surroundings makes it a well-known place for reflection and peace. The Amida-do, in particular, captivates visitors with its majestic atmosphere. Surrounded by nature, this location provides an opportunity to find inner calm. Be sure to visit and experience its charm for yourself.",EN,iGIxC-kU22M7sxGjofde4
