id,content_url,language,title,description
O7QGECd9lCAsMnry8WtF3,https://www.youtube.com/watch?v=yf3sQIGmqmY,JA,"Mochi, snow and pure JOY -  Japanese snow festival, Aizuwakamatsu [日本語CC]","Is there anything better than snow falling and mochi flying through the air towards you? I don't think so. The Ouchijuku Snow Festival in Aizu area is magical. 

Thank you to the Aizuwakamatsu Tourism Board for sponsoring this video. 

Aizuwakamatsu city: 
http://samurai-city.jp/

TOBU RAILWAY YUTTARI AIZU TOBU FREE PASS:
https://tabi.tobu.co.jp/ticket/honsen/c01_d.html 

AIZU RAILWAY: 
http://www.aizutetsudo.jp/

Lunch restaurant MITSUTAYA:
https://www.mitsutaya.jp/store.html

Hotel OOKAWASO: 
http://www.ookawaso.co.jp/

•

Support me on Patreon for extra content and early access: 
www.patreon.com/currentlyhannah 

Instagram:
Normal stuff: @currently.hannah
Performing stuff: @hannahpriceperformer

•

Music in this video is from these two sites: 
Artlist:
(Sign up with this link for 2 extra months free)
https://artlist.io/artlist-70446/?artlist_aid=CurrentlyHannah_176&utm_source=affiliate_p&utm_medium=CurrentlyHannah_176&utm_campaign=CurrentlyHannah_176

Musicbed:
(Get a free trial with this link)
https://geni.us/musicbedref

•

My preferred form of accomodation: 
https://geni.us/hanairbnb

•

All filming and editing gear - past and present is listed in my kit:
https://kit.co/currentlyhannah

#currentlyhannah #aizuwakamatsu #traveljapan"
Q2ym6VU3JkIwTcPTajLZg,https://www.youtube.com/watch?v=mRwTyYzNUMI,JA,"Discovering the beauty of Fukushima, Japan - Aizuwakamatsu [日本語CC]","Every time I travel to the countryside in Japan, I'm always blown away by it's hidden beauty and surprised at how it seems as though no one knows about it. So thankful to the Aizuwakamatsu tourism board for taking me on this trip. 

Aizuwakamatsu site: http://samurai-city.jp/en/
Yuttari Aizu Tobu Free Pass: https://tabi.tobu.co.jp/ticket/honsen/c01_d.html
Aizu Railway: http://www.aizutetsudo.jp/
Lunch restaurant: 
https://ja-jp.facebook.com/dendenmusi.kazu/
Hotel: https://www.yumeguri.co.jp/index.php

•

Support me on Patreon for extra content and early access: 
www.patreon.com/currentlyhannah 

Instagram:
Normal stuff: @currently.hannah
Performing stuff: @hannahpriceperformer

•

Music in this video is from these two sites: 
Artlist:
(Sign up with this link for 2 extra months free)
https://artlist.io/artlist-70446/?artlist_aid=CurrentlyHannah_176&utm_source=affiliate_p&utm_medium=CurrentlyHannah_176&utm_campaign=CurrentlyHannah_176

Musicbed:
(Get a free trial with this link)
https://geni.us/musicbedref

•

My preferred form of accomodation: 
https://geni.us/hanairbnb

•

All filming and editing gear - past and present is listed in my kit:
https://kit.co/currentlyhannah

#currentlyhannah #japantravel #aizuwakamatsu"
ZsfLfe3Vrsr0OKbGIlfRS,https://www.youtube.com/watch?v=s_hk8gp2Dm0,JA,"Walking around Shirakawa-go in the Rain, Hearing Ambient Rain Sounds（雨の白川郷を歩く） | 4K HDR","I Walked Shirakawa-go, Gifu-Prefecture, Japan, in the rain. The Village was Beautiful in Autumn Leaves."
7LV8cdE-3O35m-ZmNi8qc,https://www.youtube.com/watch?v=ho1dXhIH2jo,JA,遊山箱-ＹＵＳＡＮＢＡＫＯ-［Tokushima］,"Tokushima has been producing lumber for a very long time.  High quality lumber processing technique of shipwrights used to serve the powerful navy of Awa-Han (feudal domain/a part of present Tokushima) greatly in the Edo Period (1603–1868), and the technique has been passed down through the generations.

A carpentry skill called Mokuhari (thin wood sheet craft) is utilized and beautiful paintwork is applied to Yusanbako.  It is a three-tiered box that used to be used as a lunch box for leisure in fields and mountains, and Doll’s Festivals.

Click here to subscribe↓
http://www.youtube.com/channel/UCmYNUoMI-QeohqbaJJco8Ng?sub_confirmation=1

Click here for tourist information of Tokushima↓
https://discovertokushima.net/en/
https://discovertokushima.net/cn/
https://discovertokushima.net/tw/
https://discovertokushima.net/ko/

Click here for Tokushima Awa Navi (tourist information) Instagram↓
https://www.instagram.com/tokushima_awanavi/?hl=ja"
z6zrJhzVVXaaKxkt4qqEN,https://www.youtube.com/watch?v=nFz_xGkaEwI,JA,徳島遊覧飛行　A sightseeing flight over Tokushima,"Awarded the 7th ICT (Aishite—love it) Tokushima Grand Prize— ""Panasonic System Solutions Japan Grand Prize"".  All the video clips consist of 4K resolution aerial images of various places in Tokushima shot by drone. The work shows the attraction of Tokushima from unprecedented angles.

■Related Video
TOKUSHIMA AERIAL VIEW
https://youtu.be/CyXjkRfK0gk

Click here to subscribe↓
http://www.youtube.com/channel/UCmYNUoMI-QeohqbaJJco8Ng?sub_confirmation=1

Click here for tourist information of Tokushima↓
https://discovertokushima.net/en/
https://discovertokushima.net/cn/
https://discovertokushima.net/tw/
https://discovertokushima.net/ko/

Click here for Tokushima Awa Navi (tourist information) Instagram↓
https://www.instagram.com/tokushima_awanavi/?hl=ja"
a0_ou0EH57z4UcmBbMWPR,https://www.youtube.com/watch?v=hmWeHN9I_lA,JA,SONY a7Ⅳ Cinematic 4K||サンシャイン水族館|| Sunshine Aquarium Ikebukuro TOKYO || S-log3 ||Tamron28-75 F2.8,"Filming location@Tokyo
Sunshine Aquarium Ikebukuro
↑
Very recommended place when you visit Tokyo Ikebukuro.
Sunshine Aquarium is located on the top of a shopping center. The Sunshine Aquarium is a fantastic city aquarium where kids and adults can enjoy viewing a variety of fish and aquatic mammals. 

I got a new gear SONY a7Ⅳ, so I just went to Ikebukuro with this great camera!
These footage are test shooting ones.  I didn't use any sound effects in this video. I just enjoyed the Aquarium and edited this. Thanks!

▼https://sunshinecity.jp/en/aquarium/
▼subscribe :https://www.youtube.com/@kosei79
FOLLOW ME ON Instagram;
https://www.instagram.com/k0se179/

Where I get my song from Artlist.io: https://bit.ly/36b478B
 (↑You can get 2 extra months free)

My contact for work 🎥
▼ jtravel.com@gmail.com

Gears: 
Sony Cinema line FX3
Lens-Tamron 28-75mm F/2.8 Di III RXD
Lens Filter - No filter 

Editing ＆ Color grading software : Adobe Premiere Pro

#aquarium #a7Ⅳ #ikebukuro"
YUEfnIkVTuZ4JWf0MZoDz,https://www.youtube.com/watch?v=sWMmV77ob6A,JA,Mt. Io:Untouched Hokkaido/硫黄山,"Teshikaga Town: Mt. Io

Stand inches away from the pulse of the earth
With the distinctive smell of sulfur and alpine plants at much lower altitudes than they usually grow, Mt. Io is like a scene from another planet. Mt. Io is located around 3km from Kawayu Hot Springs, and is called Atosa-nupuri (bare mountain) in Ainu. To this day, sulfur plumes rise from various areas of the mountain, with an incredible rumbling sound. Large-scale sulfur mining once took place here, which played a significant role in Teshikaga Town's development.
Parking is free during the winter (late November to early April).
Parking fees apply during summer: \200 for a motorcycle, \500 for a car, \1,000 for a minibus, \2,000 for a large bus
*Mt. Io is currently closed to the public for safety reasons, as there is currently a risk of falling rocks.

Untouched Hokkaido
Eastern Hokkaido has a history and geography all of its own. Despite its location in Japan, it is actually on the North American tectonic plate, and as a result it is full of extremely rare plant life. Eastern Hokkaido locals have coexisted for generations with the area's rare wildlife and the nature in the national parks that those animals call home, and as a result there are many natural areas that are untouched by human hands.

LEARN MORE: http://untouchedhokkaido.jp/en
FACEBOOK: https://www.facebook.com/untouchedhok...
Instagram: https://www.instagram.com/untouched_h...
#japan #Hokkaido"
YHajHHhiAJus1xCmG_cC0,https://www.youtube.com/watch?v=mPK-WCii4UA,JA,Hike along the Akan River:Untouched Hokkaido/阿寒川リバーサイドハイク,"You’ll be hard-pressed to find a more beautiful hiking spot than this tranquil river surrounded by forest with natural hot springs along the way
The pure waters of the Akan River are home to rainbow trout and whitespotted char. In winter, you can hike on snowshoes through the snow-covered forest by the river. Hot springs can be found along the river, making the perfect end point for your hike. If the timing is right, you might even see wildlife such as foxes, raccoon dogs (tanuki) and Yezo deer, which drink from the hot springs to get minerals.

""Where water kamuy and fire kamuy meet""
The indigenous Ainu people of Hokkaido place great importance on coexisting with nature, where they believe that deities reside. There are two types of deities in nature – the deity of fire  (apefuchi-kamuy) and the deity of water (wakkaushi-kamuy). The Akan River is a holy ground where the two meet, and the two types of kamuy are believed to provide the nutrients that the forest wildlife lives on.

Address
〒085-0467
2-6-20, Akancho Akankonsen, Kushiro-shi, Hokkaido 
Tel. +81-154-67-3200
http://en.kushiro-lakeakan.com/

Untouched Hokkaido
Eastern Hokkaido has a history and geography all of its own. Despite its location in Japan, it is actually on the North American tectonic plate, and as a result it is full of extremely rare plant life. Eastern Hokkaido locals have coexisted for generations with the area's rare wildlife and the nature in the national parks that those animals call home, and as a result there are many natural areas that are untouched by human hands.

LEARN MORE: http://untouchedhokkaido.jp/en
FACEBOOK: https://www.facebook.com/untouchedhok...
Instagram: https://www.instagram.com/untouched_h...
#japan #Hokkaido"
aeDxA1SDei57yMbJv5JwV,https://www.youtube.com/watch?v=ffv2eBP9iKA,JA,Kotan no Yu: A free open-air hot spring by Lake Kussharo/Untouched Hokkaido/コタンの湯,"This natural open-air hot spring bath will make you feel like you’re bathing in Lake Kussharo itself
This hot spring bath surrounded by stones is just 5m from Lake Kussharo, creating the illusion that you are bathing in Lake Kussharo itself. In winter, the warm water runs into the lake, attracting swans that you can see right before your eyes. As you look out over the lake, you'll feel as if the swans are bathing in the hot spring with you. This vast natural paradise is stunningly beautiful no matter what time of day you visit, with incredible sunsets over the mountains beyond the lake and stars as far as the eye can see at night. Admission is free and free parking is available. Basic men's and women's changing facilities are available. The bath is surrounded by stones. While there is a large stone in the center dividing the bath in two, each side is visible from the other side, so bathing is basically mixed. Swimwear is OK.

Address
〒088-3341
Kotan Onsen open-air bath, 541 Kussharo, Teshikaga-chō, Kawakami-gun, Hokkaidō

Untouched Hokkaido
Eastern Hokkaido has a history and geography all of its own. Despite its location in Japan, it is actually on the North American tectonic plate, and as a result it is full of extremely rare plant life. Eastern Hokkaido locals have coexisted for generations with the area's rare wildlife and the nature in the national parks that those animals call home, and as a result there are many natural areas that are untouched by human hands.

LEARN MORE: http://untouchedhokkaido.jp/en
FACEBOOK: https://www.facebook.com/untouchedhok...
Instagram: https://www.instagram.com/untouched_h...
#japan #Hokkaido"
SVye1WIT0hREtt8C08UL0,https://www.youtube.com/watch?v=JKISVLYxvBY,JA,Early morning tour of Lake Akan in winter:Untouched Hokkaido/冬の阿寒湖早朝散歩,"Take an early morning tour through the snowy scenery around Lake Akan
In winter, you can explore a freezing natural environment where it is not uncommon for early morning temperatures to reach -20°C. The winter chill creates magical natural beauty. You can walk across the completely frozen Akan lake to its island in around 10 minutes. You can also see the sunrise over Mt. Oakan and beautiful natural phenomena such as frost flowers, rime and diamond dust. The tour meets at 6:20, early mornings from late January to mid-March.
In summer, this island can only be reached by boat.

Untouched Hokkaido
Eastern Hokkaido has a history and geography all of its own. Despite its location in Japan, it is actually on the North American tectonic plate, and as a result it is full of extremely rare plant life. Eastern Hokkaido locals have coexisted for generations with the area's rare wildlife and the nature in the national parks that those animals call home, and as a result there are many natural areas that are untouched by human hands.

LEARN MORE: http://untouchedhokkaido.jp/en
FACEBOOK: https://www.facebook.com/untouchedhok...
Instagram: https://www.instagram.com/untouched_h...
#japan #Hokkaido"
94a682Hthy6IaA6rbXDwJ,https://www.youtube.com/watch?v=-HaLM4FzfEg,JA,Fukutsukasa Sake:Untouched Hokkaido/釧路の地酒 福司酒造,"Fukutsukasa is a brewery that has made seishu sake in Kushiro since 1919.
Fukutsukasa is one of Kushiro's best-known brands. Its name is said to come from fuku wo tsukasadoru, an ancient Japanese concept of inviting good fortune. As Kushiro's only sake brewery, Fukutsukasa makes delicious sake that cannot be imitated elsewhere, and is a firm favorite among Kushiro locals. The main ingredient is Hokkaido rice, brewed in groundwater filtered by the great nature of eastern Hokkaido.

Address
〒085-0831
Hokkaidō, Kushiro-shi, Sumiyoshi, 2 Chome−13-23 
Tel. +81-154-41-3100
http://www.fukutsukasa.jp/

Untouched Hokkaido
Eastern Hokkaido has a history and geography all of its own. Despite its location in Japan, it is actually on the North American tectonic plate, and as a result it is full of extremely rare plant life. Eastern Hokkaido locals have coexisted for generations with the area's rare wildlife and the nature in the national parks that those animals call home, and as a result there are many natural areas that are untouched by human hands.

LEARN MORE: http://untouchedhokkaido.jp/en
FACEBOOK: https://www.facebook.com/untouchedhok...
Instagram: https://www.instagram.com/untouched_h...
#japan #Hokkaido"
dG0zdrBjjdCYxUvNTMuNW,https://www.youtube.com/watch?v=k0oaDk_gxr0,JA,“sarorun kamuy”Red-crowned crane(Grus japonensis):Untouched Hokkaido / タンチョウヅル,"Sarorun Kamuy
The Kushiro area is home to the natural habitat of the red-crowned crane, a designated special natural monument that was once called “sarorun kamuy”, which means “spirits that live in the marshlands”, by the native Ainu people.

Untouched Hokkaido
Eastern Hokkaido has a history and geography all of its own. Despite its location in Japan, it is actually on the North American tectonic plate, and as a result it is full of extremely rare plant life. Eastern Hokkaido locals have coexisted for generations with the area's rare wildlife and the nature in the national parks that those animals call home, and as a result there are many natural areas that are untouched by human hands.

LEARN MORE: http://untouchedhokkaido.jp/en
FACEBOOK: https://www.facebook.com/untouchedhokkaido/
Instagram: https://www.instagram.com/untouched_hokkaido/?hl=en
#japan #Hokkaido #water"
HlAztY58nAM9quBxW-TI5,https://www.youtube.com/watch?v=ZYnOi6lue8Y,JA,Cape Kirakotan : Untouched Hokkaido / キラコタン岬,"Cape Kirakotan
Cape Kirakotan is a designated national natural monument area, and its name originates from when the marshland was still part of the ocean, 6 thousand years ago. It was found to be a natural breeding ground of the red crowned crane that was previously thought to be extinct.

Untouched Hokkaido
Eastern Hokkaido has a history and geography all of its own. Despite its location in Japan, it is actually on the North American tectonic plate, and as a result it is full of extremely rare plant life. Eastern Hokkaido locals have coexisted for generations with the area's rare wildlife and the nature in the national parks that those animals call home, and as a result there are many natural areas that are untouched by human hands.

LEARN MORE: http://untouchedhokkaido.jp/en
FACEBOOK: https://www.facebook.com/untouchedhokkaido/
Instagram: https://www.instagram.com/untouched_hokkaido/?hl=en
#japan #Hokkaido"
IVqsbmf18VYaHkdNiDoRv,https://www.youtube.com/watch?v=0YlwrWg5-Qo,JA,Untouched Hokkaido ダイジェスト(Winter),"Welcome to Eastern Hokkaido, an incredibly beautiful area filled with rare wildlife and natural wonders.
The area is blessed with an abundance of pure, natural water that transforms the landscape throughout the seasons. 

Sarorun Kamuy
The Kushiro area is home to the natural habitat of the red-crowned crane, a designated special natural monument that was once called “sarorun kamuy”, which means “spirits that live in the marshlands”, by the native Ainu people.

Cape Kirakotan
Cape Kirakotan is a designated national natural monument area, and its name originates from when the marshland was still part of the ocean, 6 thousand years ago. It was found to be a natural breeding ground of the red crowned crane that was previously thought to be extinct.

Sunset Cruise
Kushiro is said to have one of the three most beautiful sunsets in the world, and the best place to see it is from a boat. 

Robatayaki
Robatayaki is a style of cooking that is unique to the port town of Kushiro, and these restaurants are the perfect place to enjoy amazing food and delicious sake with friendly locals.

Sake : Fukutsukasa
Established in 1919, Fukutsukasa sake brewery blends delicious local spring water with the finest natural ingredients to create a wide variety of sakes.

Snowshoeing
Snowshoeing along the banks of Akan River brings you to a natural oasis that attracts many wild animals, a mystical place where the Ainu believed the spirits of fire and water coexist.

Ainu Culture
Ainu are the indigenous people of Hokkaido, who believe that spirits exist in nature. The culture and customs of the Ainu people remain strong in the Akan region.

Lake Kussharo
Lake Kussharo is the largest caldera lake in Japan and is home to a large number of wild swans that keep warm through the harsh winter near the natural hot springs.

Mt. Iou
Mt. Iou vents plumes of sulfurous steam through volcanic craters in the mountain side, creating a strong smell of sulfur in the surrounding area. 

Kawayu Hot Spring
Hotels in Kawayu Onsen area draw their hot spring water from the same pure source, so abundant that even the river that flows through the town stems from natural volcanic springs.

Lake Mashu
The lake water is so pure it is said to be the second clearest water in the world, and the lake surface has a distinctively beautiful color known as Mashu blue.

LEARN MORE: http://untouchedhokkaido.jp/en
FACEBOOK: https://www.facebook.com/untouchedhokkaido/
Instagram: https://www.instagram.com/untouched_hokkaido/?hl=en
#japan #Hokkaido #water"
qKdgp1V1B4arbG4vJTXVZ,https://www.youtube.com/watch?v=3YnZfPNRNtk,JA,【岡山ダイジェスト】西遊紀行 –DISCOVER WEST JAPAN-,"#DISCOVERWESTJAPAN
#DISCOVERWEST
#DISCOVEROKAYAMA"
h6cxoTpf5a3qFOjqABW5T,https://www.youtube.com/watch?v=-aaA2dGK3uM,JA,Okayama 岡山｜JAPAN - Maniwa City! -,"Beautiful traditional townscapes, a nostalgic building of a former elementary school, the lush green Hiruzen Kogen Highlands, GREENable HIRUZEN – an information facility designed by Kengo Kuma to make more people familiar with the value of sustainability. This is a one-day tour to explore the town of Maniwa and, of course, enjoy local foods!

#Japantrip #Okayamatrip #Onlinetrip #Okayama #Maniwa #Maniwa-city #Sustainable　#GREENable HIRUZEN

Katsuyama Historical Preservation District 
Website: https://www.okayama-japan.jp/en/spot/1083
Highlight: Traditional townscape and photo spots 
　　↓ 15 minutes by car 
Former Senkyo Jinjo Elementary School 
Highlight: Photo spots 
　　↓ 40 minutes by car 
Lunch: Hiruzen style yakisoba (Japanese stir-fried noodles) 
Highlight: Local specialties 
　　↓ 15 minutes by car 
GREENable HIRUZEN 
Highlight: New landmark and photo spots 
　　↓ 6 minutes by car 
Hiruzen Jersey Land 
Website: https://www.okayama-japan.jp/en/spot/15751 
Highlight: Workshops, photo spots

◆HP・SNS info
【HP】Okayama Prefecture Official Tourism Guide ""Explore Okayama"" 
▶▶https://www.okayama-japan.jp/en/ (English)
▶▶https://www.okayama-japan.jp/tw/ (Traditional Chinese)
▶▶https://www.okayama-japan.jp/ko/ (Korean)
▶▶https://www.okayama-japan.jp/th/ (Thai)
▶▶https://www.okayama-japan.jp/fr/ (French)
▶▶https://www.okayama-japan.jp/de/ (German)
【Facebook】
▶▶https://www.facebook.com/okayama.eng/ (English)
▶▶https://www.facebook.com/okayama.tw/ (Traditional Chinese/Taiwan)
▶▶https://www.facebook.com/okayama.hk/ (Traditional Chinese/Hong Kong)
▶▶https://www.facebook.com/okayama.kr/ (Korean)
▶▶https://www.facebook.com/okayama.thai/ (Thai)
▶▶https://www.facebook.com/okayama.fr/ (French)
【Instagram】 
▶▶https://www.instagram.com/okayamakr/ (Korean)
▶▶https://www.instagram.com/okayama.th/ (Thai)
【Blog】 
▶▶https://blog.naver.com/okayamap (Korean)


Song: Markvard - Everybody
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/93CquwUkwn8"
bhuR8hwoODAfz1oXA0JxS,https://www.youtube.com/watch?v=uadpu5820G0,JA,Okayama 岡山｜JAPAN - Misaki Town and Tsuyama City! -,"The route features a spectacular rice field terrace of Misaki-cho, a photogenic park that served as a film location and the old townscape of Tsuyama city.  Please enjoy the exclusive views and local cuisine.  

Kamenoko station 
Note: Photo spots
↓5-minute drive
Breakfast: Misaki Tamago Kake Gohan (Rice topped with a raw egg)  
Note: Local cuisine 
↓20-minute drive
“The top 100 rice field terraces in Japan: The rice field terrace of Ohaganishi”  
URL:https://www.okayama-japan.jp/en/spot/1099
Note: Photo spots
↓45-minute drive 
Yanahara Mine Park 
Note: Photo spots 
↓25-minute drive 
Lunch: Tsuyama Horumon Udon (Tsuyama Udon noodles with offal) 
Note: Local cuisine
↓5-minute drive 
“Joto townscape (Important Preservation District for Groups of Traditional Buildings)” 
URL:https://www.okayama-japan.jp/en/spot/917
Note: The old townscape, photo spots 
↓A few minutes’ walk 
“PORT ART & DESIGN TSUYAMA”
Note: Photo spots 
↓A few minutes’ walk 
“Joto traditional townhouse (Former Kajimura resident)”
Note: Photo spots 
↓8-minute walk 
“Sense Tsuyama”
Note: Photo spots, cafés, variety stores, workshop studios etc.
↓6-minute drive 
Souvenir: Godai Hokuten Manju (Japanese steamed buns) 
Note: Exclusive local souvenirs and wagashi sweets

◆HP・SNS info
【HP】Okayama Prefecture Official Tourism Guide ""Explore Okayama"" 
▶▶https://www.okayama-japan.jp/en/ (English)
▶▶https://www.okayama-japan.jp/tw/ (Traditional Chinese)
▶▶https://www.okayama-japan.jp/ko/ (Korean)
▶▶https://www.okayama-japan.jp/th/ (Thai)
▶▶https://www.okayama-japan.jp/fr/ (French)
▶▶https://www.okayama-japan.jp/de/ (German)

【Facebook】
▶▶https://www.facebook.com/okayama.eng/ (English)
▶▶https://www.facebook.com/okayama.tw/ (Traditional Chinese/Taiwan)
▶▶https://www.facebook.com/okayama.hk/ (Traditional Chinese/Hong Kong)
▶▶https://www.facebook.com/okayama.kr/ (Korean)
▶▶https://www.facebook.com/okayama.thai/ (Thai)
▶▶https://www.facebook.com/okayama.fr/ (French)

【Instagram】 
▶▶https://www.instagram.com/okayamakr/ (Korean)
▶▶https://www.instagram.com/okayama.th/ (Thai)

【Blog】 
▶▶https://blog.naver.com/okayamap (Korean)


#Japantrip #Okayamatrip #Onlinetrip #Okayama #Misaki #Misaki-Town #Tsuyama  #Tsuyama-city 

––––––––––––––––––––––––––––––
Innocence by Roa https://soundcloud.com/roa_music1031
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free Download / Stream: https://bit.ly/3KKLUNk
Music promoted by Audio Library https://youtu.be/D5k_osBF8_o
––––––––––––––––––––––––––––––

Track Info:

Title: Innocence by Roa
Genre and Mood: Holiday + Happy"
sggux0u4oX8f_zZwScNxx,https://www.youtube.com/watch?v=yNRHKd4lOEM,JA,Okayama 岡山｜JAPAN -  NEW Okayama Castle！-,"Major Renovations During Reiwa and renewal opened November 3rd this year as Castle That Informs Of History And Castle Where People Gather.
The castle's black exterior walls, its major feature, were repainted. The castle offers visitors interesting and informative exhibitions that show the history of Okayama through videos and experience programs. The castle tower's floors from B1 to 6th floors, except 2nd floor where important cultural properties are exhibited, can be rented in the evening for parties or other activities.
In this video, we give you the charm of the entire Okayama Castle and experience making Bizen-yaki pottery at Okayama Castle Bizen-yaki Pottery Studio.

◆officialwebsite
https://okayama-castle.jp/gather-map-en/

**************************************************************************

#Japantrip #Okayamatrip #Onlinetrip #Okayama #Okayamacastle #Okayamacastlegarden #Okayamacastleexperienced #Okayamajo #Okayamajocastle

◆HP・SNS info
【HP】Okayama Prefecture Official Tourism Guide ""Explore Okayama"" 
▶▶https://www.okayama-japan.jp/en/ (English)
▶▶https://www.okayama-japan.jp/tw/ (Traditional Chinese)
▶▶https://www.okayama-japan.jp/ko/ (Korean)
▶▶https://www.okayama-japan.jp/th/ (Thai)
▶▶https://www.okayama-japan.jp/fr/ (French)
▶▶https://www.okayama-japan.jp/de/ (German)
【Facebook】
▶▶https://www.facebook.com/okayama.eng/ (English)
▶▶https://www.facebook.com/okayama.tw/ (Traditional Chinese/Taiwan)
▶▶https://www.facebook.com/okayama.hk/ (Traditional Chinese/Hong Kong)
▶▶https://www.facebook.com/okayama.kr/ (Korean)
▶▶https://www.facebook.com/okayama.thai/ (Thai)
▶▶https://www.facebook.com/okayama.fr/ (French)
【Instagram】 
▶▶https://www.instagram.com/okayamakr/ (Korean)
▶▶https://www.instagram.com/okayama.th/ (Thai)
【Blog】 
▶▶https://blog.naver.com/okayamap (Korean)



––––––––––––––––––––––––––––––
Essence - Mehul Choudhary https://soundcloud.com/mehul-choudhar...
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free Download / Stream: https://bit.ly/3SV9KtX
Music promoted by Audio Library https://youtu.be/fbt-U4xdWwI
––––––––––––––––––––––––––––––"
w_-lZDGG2-baaKyD6FviR,https://www.youtube.com/watch?v=opWSPZGdWH4,JA,Cinderella’s Fairy Tale Hall Full Tour | Disneyland 2022 | 東京ディズニーランド,"#disneyland2022  #cinderella #cinderellafairytale #cinderellafairytalehall  #disney #meetandgreet #nocopyrightmusic #disneyland #cinderelladisneyland


Enjoy this full tour from our July 2022 Disneyland trip! 

You can book your admission tickets thru their official website.
Some Ticket Types are on sale as of the moment so what are you waiting for, grab yours  now thru this website:
https://www.tokyodisneyresort.jp/en/index.html

Music in this video: https://www.youtube.com/watch?v=hCBH6O7m7MQ

Disclaimer: No Copyright Infringement Intended. All the songs, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them. For Entertainment Purposes Only. Products featured in this video are not sponsored."
T61T6wpjoqgM5apdkFrt-,https://www.youtube.com/watch?v=BjhlUpQwzWo,JA,Donald’s Boat in Toontown Tokyo Disneyland | Miss Daisy | 東京ディズニーランド,"#disneyland2022  #donaldsboat #missdaisy #donaldduck #toontown  #disney #daisyduck #nocopyrightmusic #disneyland 

Check out this nice Donald’s Boat, the Miss Daisy… be a real boat’s captain inside Donald’s boat plus a big slide you can play with. Only in Tokyo Disneyland’s Toontown 😍

Enjoy this full tour from our July 2022 Disneyland trip! 

You can book your admission tickets thru their official website.
Some Ticket Types are on sale as of the moment so what are you waiting for, grab yours  now thru this website:
https://www.tokyodisneyresort.jp/en/index.html

Music in this video: https://www.youtube.com/watch?v=hCBH6O7m7MQ

Disclaimer: No Copyright Infringement Intended. All the songs, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them. For Entertainment Purposes Only. Products featured in this video are not sponsored."
4dfamysdMbW2ialJNV4iR,https://www.youtube.com/watch?v=wYM5BkJPkWA,JA,Goofy's Paint 'n' Play House |グーフィーのペイント&プレイハウス 東京ディズニーリゾート,"#disneyland2022  #goofypaintnplayhouse #goofy #goofyspaintandplayhouse #toontown  #disney #meetandgreet #nocopyrightmusic #disneyland 

Check out this fun and paint and play at Goofy’s Paint n Play House in Tokyo Disneyland 😍

Enjoy this full tour from our July 2022 Disneyland trip! 

You can book your admission tickets thru their official website.
Some Ticket Types are on sale as of the moment so what are you waiting for, grab yours  now thru this website:
https://www.tokyodisneyresort.jp/en/index.html

Music in this video: https://www.youtube.com/watch?v=hCBH6O7m7MQ

Disclaimer: No Copyright Infringement Intended. All the songs, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them. For Entertainment Purposes Only. Products featured in this video are not sponsored."
ttap2SB3MK1PUVoOt6SZj,https://www.youtube.com/watch?v=dKnp4jDlIuA,JA,Tokyo Disneyland | Meet and Greet with Minnie Mouse at Minnie’s Style Studio | 東京デイズニーランド,"#disneyland2022  #minniesstylestudio #minniemouse #minnieshouse #toontown  #disney #meetandgreet #meetandgreetwithminniemouse #nocopyrightmusic #disneyland 

It’s meet and greet time with minnie mouse at her cute Style Studio… check out the newly renovated Minnie Mouse House… 

Enjoy this full tour from our July 2022 Disneyland trip! 

You can book your admission tickets thru their official website.
Some Ticket Types are on sale as of the moment so what are you waiting for, grab yours  now thru this website:
https://www.tokyodisneyresort.jp/en/index.html

Music in this video: https://www.youtube.com/watch?v=hCBH6O7m7MQ

Disclaimer: No Copyright Infringement Intended. All the songs, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them. For Entertainment Purposes Only. Products featured in this video are not sponsored."
